,LST,NDVI,time,split
6109,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019177.h18v04.061.2020298234642.65.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019177.h18v04.061.2020298233438.65.tiff,D,Val
6110,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019210.h18v04.061.2020304061132.53.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019210.h18v04.061.2020304060523.53.tiff,D,Train
6111,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019081.h18v04.061.2020290220818.145.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019081.h18v04.061.2020290211711.145.tiff,D,Train
6112,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017200.h18v04.061.2021277163718.219.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017200.h18v04.061.2021277163426.219.tiff,D,Val
6113,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018206.h18v04.061.2021337124239.40.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018206.h18v04.061.2021337123915.40.tiff,D,Val
6114,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019256.h18v04.061.2020308201151.27.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019256.h18v04.061.2020308200630.27.tiff,D,Train
6115,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019365.h18v04.061.2020323102559.86.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019365.h18v04.061.2020323095300.86.tiff,D,Val
6116,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017219.h18v04.061.2021278155941.123.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017219.h18v04.061.2021278155624.123.tiff,D,Val
6117,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017161.h18v04.061.2021274062904.49.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017161.h18v04.061.2021274062603.49.tiff,D,Train
6118,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017161.h18v04.061.2021274062904.68.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017161.h18v04.061.2021274062603.68.tiff,D,Val
6119,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019204.h18v04.061.2020304003517.68.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019204.h18v04.061.2020304002057.68.tiff,D,Train
6120,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017226.h18v04.061.2021280032717.35.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017226.h18v04.061.2021280032359.35.tiff,D,Train
6121,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017233.h18v04.061.2021280143845.69.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017233.h18v04.061.2021280143535.69.tiff,D,Train
6122,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018179.h18v04.061.2021335045902.48.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018179.h18v04.061.2021335045348.48.tiff,D,Train
6123,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018206.h18v04.061.2021337124239.4.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018206.h18v04.061.2021337123915.4.tiff,D,Val
6124,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017168.h18v04.061.2021274110908.69.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017168.h18v04.061.2021274110608.69.tiff,D,Train
6125,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018224.h18v04.061.2021339160116.25.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018224.h18v04.061.2021339155753.25.tiff,D,Val
6126,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019180.h18v04.061.2020299030153.65.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019180.h18v04.061.2020299025236.65.tiff,D,Train
6127,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019159.h18v04.061.2020298053523.158.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019159.h18v04.061.2020298052757.158.tiff,D,Train
6128,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019153.h18v04.061.2020297223601.28.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019153.h18v04.061.2020297222500.28.tiff,D,Train
6129,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019179.h18v04.061.2020299022321.155.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019179.h18v04.061.2020299015509.155.tiff,D,Train
6130,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019246.h18v04.061.2020307104933.29.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019246.h18v04.061.2020307104542.29.tiff,D,Val
6131,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018234.h18v04.061.2021339210943.83.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018234.h18v04.061.2021339210614.83.tiff,D,Val
6132,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018224.h18v04.061.2021339160116.250.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018224.h18v04.061.2021339155753.250.tiff,D,Val
6133,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019230.h18v04.061.2020305154829.290.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019230.h18v04.061.2020305154337.290.tiff,D,Val
6134,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018231.h18v04.061.2021339195824.86.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018231.h18v04.061.2021339195309.86.tiff,D,Val
6135,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017169.h18v04.061.2021274115917.35.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017169.h18v04.061.2021274115604.35.tiff,D,Val
6136,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019183.h18v04.061.2020299054141.155.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019183.h18v04.061.2020299051738.155.tiff,D,Train
6137,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018190.h18v04.061.2021335165300.83.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018190.h18v04.061.2021335164937.83.tiff,D,Train
6138,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019300.h18v04.061.2020315080442.289.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019300.h18v04.061.2020315075953.289.tiff,D,Train
6139,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018215.h18v04.061.2021339002637.27.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018215.h18v04.061.2021339002310.27.tiff,D,Train
6140,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019165.h18v04.061.2020298121402.324.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019165.h18v04.061.2020298120322.324.tiff,D,Val
6141,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019205.h18v04.061.2020304015452.196.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019205.h18v04.061.2020304014324.196.tiff,D,Train
6142,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018176.h18v04.061.2021335013109.27.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018176.h18v04.061.2021335012548.27.tiff,D,Train
6143,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018177.h18v04.061.2021335031006.69.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018177.h18v04.061.2021335030514.69.tiff,D,Val
6144,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019054.h18v04.061.2020288113732.50.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019054.h18v04.061.2020288112508.50.tiff,D,Val
6145,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019177.h18v04.061.2020298234642.116.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019177.h18v04.061.2020298233438.116.tiff,D,Train
6146,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018178.h18v04.061.2021335040703.98.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018178.h18v04.061.2021335040332.98.tiff,D,Val
6147,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019196.h18v04.061.2020303152908.28.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019196.h18v04.061.2020303151931.28.tiff,D,Train
6148,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017170.h18v04.061.2021274122342.64.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017170.h18v04.061.2021274122039.64.tiff,D,Train
6149,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019287.h18v04.061.2020314004314.121.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019287.h18v04.061.2020314003733.121.tiff,D,Train
6150,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018126.h18v04.061.2021328055628.115.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018126.h18v04.061.2021328054826.115.tiff,D,Train
6151,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017167.h18v04.061.2021274095137.10.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017167.h18v04.061.2021274094640.10.tiff,D,Train
6152,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019289.h18v04.061.2020314052125.140.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019289.h18v04.061.2020314051526.140.tiff,D,Val
6153,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019185.h18v04.061.2020302073910.65.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019185.h18v04.061.2020302071201.65.tiff,D,Train
6154,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019179.h18v04.061.2020299022321.230.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019179.h18v04.061.2020299015509.230.tiff,D,Train
6155,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017145.h18v04.061.2021272225627.87.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017145.h18v04.061.2021272225209.87.tiff,D,Val
6156,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019242.h18v04.061.2020306213128.137.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019242.h18v04.061.2020306212406.137.tiff,D,Val
6157,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018295.h18v04.061.2021343223617.275.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018295.h18v04.061.2021343223059.275.tiff,D,Train
6158,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017188.h18v04.061.2021276052711.144.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017188.h18v04.061.2021276052402.144.tiff,D,Val
6159,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018200.h18v04.061.2021337070517.105.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018200.h18v04.061.2021337070116.105.tiff,D,Train
6160,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018206.h18v04.061.2021337124239.31.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018206.h18v04.061.2021337123915.31.tiff,D,Train
6161,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019195.h18v04.061.2020303141028.126.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019195.h18v04.061.2020303140017.126.tiff,D,Train
6162,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018270.h18v04.061.2021343165200.121.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018270.h18v04.061.2021343164807.121.tiff,D,Train
6163,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017304.h18v04.061.2021288101400.30.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017304.h18v04.061.2021288101032.30.tiff,D,Train
6164,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018171.h18v04.061.2021334064354.31.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018171.h18v04.061.2021334063951.31.tiff,D,Val
6165,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018224.h18v04.061.2021339160116.125.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018224.h18v04.061.2021339155753.125.tiff,D,Train
6166,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019255.h18v04.061.2020308174507.47.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019255.h18v04.061.2020308173951.47.tiff,D,Val
6167,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017168.h18v04.061.2021274110908.16.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017168.h18v04.061.2021274110608.16.tiff,D,Val
6168,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017023.h18v04.061.2021257013317.7.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017023.h18v04.061.2021257012943.7.tiff,D,Val
6169,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019210.h18v04.061.2020304061132.48.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019210.h18v04.061.2020304060523.48.tiff,D,Train
6170,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017304.h18v04.061.2021288101400.31.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017304.h18v04.061.2021288101032.31.tiff,D,Val
6171,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017288.h18v04.061.2021286090340.117.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017288.h18v04.061.2021286090022.117.tiff,D,Val
6172,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019052.h18v04.061.2020288092052.31.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019052.h18v04.061.2020288090909.31.tiff,D,Train
6173,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019114.h18v04.061.2020292185153.267.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019114.h18v04.061.2020292184215.267.tiff,D,Val
6174,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017159.h18v04.061.2021273141631.102.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017159.h18v04.061.2021273141337.102.tiff,D,Val
6175,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018214.h18v04.061.2021338235914.49.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018214.h18v04.061.2021338235553.49.tiff,D,Val
6176,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018293.h18v04.061.2021343213450.66.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018293.h18v04.061.2021343212905.66.tiff,D,Val
6177,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017103.h18v04.061.2021270024555.65.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017103.h18v04.061.2021270024103.65.tiff,D,Train
6178,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017149.h18v04.061.2021273034321.101.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017149.h18v04.061.2021273034013.101.tiff,D,Train
6179,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019243.h18v04.061.2020307024649.122.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019243.h18v04.061.2020307022004.122.tiff,D,Val
6180,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017279.h18v04.061.2021285135436.34.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017279.h18v04.061.2021285135121.34.tiff,D,Train
6181,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019195.h18v04.061.2020303141028.27.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019195.h18v04.061.2020303140017.27.tiff,D,Train
6182,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019210.h18v04.061.2020304061132.66.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019210.h18v04.061.2020304060523.66.tiff,D,Val
6183,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017021.h18v04.061.2021256234135.10.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017021.h18v04.061.2021256233745.10.tiff,D,Val
6184,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018110.h18v04.061.2021324064748.191.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018110.h18v04.061.2021324064350.191.tiff,D,Val
6185,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017166.h18v04.061.2021274103409.192.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017166.h18v04.061.2021274103107.192.tiff,D,Val
6186,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017168.h18v04.061.2021274110908.35.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017168.h18v04.061.2021274110608.35.tiff,D,Val
6187,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017169.h18v04.061.2021274115917.123.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017169.h18v04.061.2021274115604.123.tiff,D,Val
6188,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019191.h18v04.061.2020303084615.9.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019191.h18v04.061.2020303083615.9.tiff,D,Val
6189,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017174.h18v04.061.2021274160811.275.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017174.h18v04.061.2021274160313.275.tiff,D,Val
6190,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018265.h18v04.061.2021341191659.68.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018265.h18v04.061.2021341191325.68.tiff,D,Train
6191,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019215.h18v04.061.2020304094230.12.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019215.h18v04.061.2020304093159.12.tiff,D,Val
6192,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019246.h18v04.061.2020307104933.102.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019246.h18v04.061.2020307104542.102.tiff,D,Train
6193,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017103.h18v04.061.2021270024555.46.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017103.h18v04.061.2021270024103.46.tiff,D,Train
6194,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019054.h18v04.061.2020288113732.121.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019054.h18v04.061.2020288112508.121.tiff,D,Train
6195,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017235.h18v04.061.2021280152921.30.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017235.h18v04.061.2021280152424.30.tiff,D,Train
6196,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017173.h18v04.061.2021274150146.27.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017173.h18v04.061.2021274145842.27.tiff,D,Val
6197,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017286.h18v04.061.2021286051002.35.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017286.h18v04.061.2021286050650.35.tiff,D,Val
6198,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017146.h18v04.061.2021273001741.96.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017146.h18v04.061.2021273001227.96.tiff,D,Train
6199,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017187.h18v04.061.2021276041944.298.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017187.h18v04.061.2021276041636.298.tiff,D,Val
6200,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018218.h18v04.061.2021339021345.61.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018218.h18v04.061.2021339020828.61.tiff,D,Train
6201,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019056.h18v04.061.2020288130103.29.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019056.h18v04.061.2020288125030.29.tiff,D,Val
6202,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017173.h18v04.061.2021274150146.30.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017173.h18v04.061.2021274145842.30.tiff,D,Val
6203,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019180.h18v04.061.2020299030153.145.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019180.h18v04.061.2020299025236.145.tiff,D,Train
6204,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018270.h18v04.061.2021343165200.194.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018270.h18v04.061.2021343164807.194.tiff,D,Train
6205,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018199.h18v04.061.2021337063550.68.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018199.h18v04.061.2021337063217.68.tiff,D,Train
6206,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017304.h18v04.061.2021288101400.63.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017304.h18v04.061.2021288101032.63.tiff,D,Val
6207,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019151.h18v04.061.2020296002100.66.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019151.h18v04.061.2020296001617.66.tiff,D,Val
6208,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017169.h18v04.061.2021274115917.63.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017169.h18v04.061.2021274115604.63.tiff,D,Train
6209,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018279.h18v04.061.2021342045129.50.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018279.h18v04.061.2021342044713.50.tiff,D,Train
6210,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018261.h18v04.061.2021341171531.85.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018261.h18v04.061.2021341171215.85.tiff,D,Train
6211,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019180.h18v04.061.2020299030153.231.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019180.h18v04.061.2020299025236.231.tiff,D,Train
6212,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019215.h18v04.061.2020304094230.17.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019215.h18v04.061.2020304093159.17.tiff,D,Train
6213,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017234.h18v04.061.2021280150139.121.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017234.h18v04.061.2021280145832.121.tiff,D,Train
6214,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019120.h18v04.061.2020293043439.172.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019120.h18v04.061.2020293032640.172.tiff,D,Train
6215,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019186.h18v04.061.2020302100901.276.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019186.h18v04.061.2020302095041.276.tiff,D,Train
6216,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017213.h18v04.061.2021278130640.326.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017213.h18v04.061.2021278130203.326.tiff,D,Val
6217,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019213.h18v04.061.2020304082116.35.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019213.h18v04.061.2020304081057.35.tiff,D,Train
6218,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019337.h18v04.061.2020319055737.28.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019337.h18v04.061.2020319055252.28.tiff,D,Train
6219,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019112.h18v04.061.2020292164533.324.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019112.h18v04.061.2020292163423.324.tiff,D,Train
6220,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017233.h18v04.061.2021280143845.84.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017233.h18v04.061.2021280143535.84.tiff,D,Val
6221,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017107.h18v04.061.2021270192635.48.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017107.h18v04.061.2021270192147.48.tiff,D,Val
6222,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017198.h18v04.061.2021277153224.8.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017198.h18v04.061.2021277152744.8.tiff,D,Val
6223,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017234.h18v04.061.2021280150139.12.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017234.h18v04.061.2021280145832.12.tiff,D,Val
6224,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017146.h18v04.061.2021273001741.134.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017146.h18v04.061.2021273001227.134.tiff,D,Train
6225,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018182.h18v04.061.2021335063652.102.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018182.h18v04.061.2021335063245.102.tiff,D,Train
6226,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017288.h18v04.061.2021286090340.30.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017288.h18v04.061.2021286090022.30.tiff,D,Val
6227,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017238.h18v04.061.2021280180332.10.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017238.h18v04.061.2021280180024.10.tiff,D,Val
6228,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018224.h18v04.061.2021339160116.123.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018224.h18v04.061.2021339155753.123.tiff,D,Val
6229,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019216.h18v04.061.2020304103530.337.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019216.h18v04.061.2020304102244.337.tiff,D,Val
6230,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018214.h18v04.061.2021338235914.26.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018214.h18v04.061.2021338235553.26.tiff,D,Val
6231,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018196.h18v04.061.2021337051135.144.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018196.h18v04.061.2021337050819.144.tiff,D,Train
6232,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018109.h18v04.061.2021324035629.248.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018109.h18v04.061.2021324034424.248.tiff,D,Val
6233,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018260.h18v04.061.2021341165141.44.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018260.h18v04.061.2021341164831.44.tiff,D,Train
6234,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019079.h18v04.061.2020289192815.88.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019079.h18v04.061.2020289191654.88.tiff,D,Val
6235,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019237.h18v04.061.2020306103428.58.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019237.h18v04.061.2020306103030.58.tiff,D,Train
