,IMG,time,split
12647,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018223.h18v04.061.2021339152438.70.tiff,D,Val
12648,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017210.h18v04.061.2021278102738.54.tiff,NDVI,Train
12649,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019255.h18v04.061.2020308173951.102.tiff,NDVI,Train
12650,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017186.h18v04.061.2021276031159.141.tiff,D,Train
12651,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019237.h18v04.061.2020306103428.32.tiff,D,Train
12652,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018177.h18v04.061.2021335031006.43.tiff,D,Train
12653,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017200.h18v04.061.2021277163718.317.tiff,D,Train
12654,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019237.h18v04.061.2020306103428.26.tiff,D,Train
12655,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018119.h18v04.061.2021327213630.249.tiff,D,Train
12656,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019054.h18v04.061.2020288113732.28.tiff,D,Val
12657,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019045.h18v04.061.2020287142210.12.tiff,NDVI,Val
12658,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018322.h18v04.061.2021345124939.48.tiff,NDVI,Val
12659,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019179.h18v04.061.2020299022321.219.tiff,D,Train
12660,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017102.h18v04.061.2021270014520.49.tiff,NDVI,Val
12661,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017188.h18v04.061.2021276052711.163.tiff,D,Val
12662,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017288.h18v04.061.2021286090022.123.tiff,NDVI,Val
12663,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019210.h18v04.061.2020304061132.69.tiff,D,Train
12664,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017103.h18v04.061.2021270024103.48.tiff,NDVI,Val
12665,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019181.h18v04.061.2020299032816.231.tiff,D,Train
12666,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017075.h18v04.061.2021268052409.134.tiff,D,Val
12667,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018127.h18v04.061.2021328063239.137.tiff,NDVI,Val
12668,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018126.h18v04.061.2021328054826.174.tiff,NDVI,Val
12669,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019047.h18v04.061.2020287163952.49.tiff,D,Train
12670,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019109.h18v04.061.2020292140056.45.tiff,D,Train
12671,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019365.h18v04.061.2020323102559.26.tiff,D,Val
12672,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019365.h18v04.061.2020323102559.86.tiff,D,Val
12673,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018174.h18v04.061.2021334093900.101.tiff,D,Train
12674,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018235.h18v04.061.2021339212734.219.tiff,NDVI,Train
12675,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018108.h18v04.061.2021324031521.9.tiff,D,Train
12676,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019180.h18v04.061.2020299025236.123.tiff,NDVI,Train
12677,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017186.h18v04.061.2021276030852.66.tiff,NDVI,Val
12678,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017170.h18v04.061.2021274122342.237.tiff,D,Train
12679,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019110.h18v04.061.2020292145117.229.tiff,D,Train
12680,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017173.h18v04.061.2021274150146.257.tiff,D,Val
12681,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019186.h18v04.061.2020302100901.13.tiff,D,Train
12682,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017004.h18v04.061.2021363145140.47.tiff,D,Train
12683,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017210.h18v04.061.2021278103231.145.tiff,D,Train
12684,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017111.h18v04.061.2021270212301.65.tiff,D,Val
12685,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019115.h18v04.061.2020292193506.286.tiff,NDVI,Train
12686,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017145.h18v04.061.2021272225209.8.tiff,NDVI,Val
12687,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019215.h18v04.061.2020304093159.145.tiff,NDVI,Train
12688,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017290.h18v04.061.2021286103323.100.tiff,NDVI,Val
12689,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019236.h18v04.061.2020306081506.78.tiff,D,Train
12690,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019164.h18v04.061.2020298110523.278.tiff,NDVI,Train
12691,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019054.h18v04.061.2020288113732.50.tiff,D,Val
12692,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018148.h18v04.061.2021331013358.269.tiff,NDVI,Val
12693,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017146.h18v04.061.2021273001227.176.tiff,NDVI,Val
12694,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018304.h18v04.061.2021344124512.287.tiff,D,Val
12695,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019300.h18v04.061.2020315075953.338.tiff,NDVI,Val
12696,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018252.h18v04.061.2021341131448.81.tiff,D,Train
12697,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019152.h18v04.061.2020297003001.29.tiff,NDVI,Train
12698,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017304.h18v04.061.2021288101400.64.tiff,D,Train
12699,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017216.h18v04.061.2021278142404.200.tiff,NDVI,Val
12700,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019156.h18v04.061.2020298022933.298.tiff,NDVI,Val
12701,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017288.h18v04.061.2021286090340.81.tiff,D,Val
12702,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017215.h18v04.061.2021278135859.298.tiff,D,Val
12703,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019180.h18v04.061.2020299030153.155.tiff,D,Val
12704,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019178.h18v04.061.2020299004017.42.tiff,NDVI,Train
12705,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018214.h18v04.061.2021338235553.35.tiff,NDVI,Train
12706,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017119.h18v04.061.2021271050330.85.tiff,NDVI,Train
12707,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018177.h18v04.061.2021335030514.9.tiff,NDVI,Train
12708,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017232.h18v04.061.2021280135218.30.tiff,D,Val
12709,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017057.h18v04.061.2021266212205.145.tiff,NDVI,Val
12710,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017278.h18v04.061.2021285120754.88.tiff,D,Train
12711,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018239.h18v04.061.2021339231650.14.tiff,D,Val
12712,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019180.h18v04.061.2020299025236.39.tiff,NDVI,Train
12713,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018223.h18v04.061.2021339152438.163.tiff,D,Train
12714,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017209.h18v04.061.2021278095442.34.tiff,NDVI,Train
12715,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018058.h18v04.061.2021317101058.49.tiff,NDVI,Train
12716,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017168.h18v04.061.2021274110908.67.tiff,D,Val
12717,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017112.h18v04.061.2021270221936.86.tiff,D,Train
12718,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018174.h18v04.061.2021334093250.10.tiff,NDVI,Val
12719,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019178.h18v04.061.2020299004017.16.tiff,NDVI,Train
12720,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017175.h18v04.061.2021274165407.305.tiff,NDVI,Train
12721,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019178.h18v04.061.2020299011833.79.tiff,D,Train
12722,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018255.h18v04.061.2021341144201.230.tiff,NDVI,Train
12723,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018055.h18v04.061.2021317013914.43.tiff,NDVI,Train
12724,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019049.h18v04.061.2020288031159.47.tiff,D,Train
12725,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019234.h18v04.061.2020306035458.24.tiff,NDVI,Train
12726,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018240.h18v04.061.2021339233633.164.tiff,NDVI,Train
12727,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017241.h18v04.061.2021280201224.288.tiff,NDVI,Val
12728,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019187.h18v04.061.2020302174140.268.tiff,NDVI,Val
12729,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017145.h18v04.061.2021272225627.88.tiff,D,Train
12730,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019052.h18v04.061.2020288092052.46.tiff,D,Val
12731,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018184.h18v04.061.2021335074754.229.tiff,D,Val
12732,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017130.h18v04.061.2021271232007.153.tiff,NDVI,Train
12733,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017278.h18v04.061.2021285120310.68.tiff,NDVI,Train
12734,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019193.h18v04.061.2020303113630.145.tiff,NDVI,Val
12735,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017170.h18v04.061.2021274122342.288.tiff,D,Train
12736,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018182.h18v04.061.2021335063245.250.tiff,NDVI,Val
12737,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019186.h18v04.061.2020302095041.102.tiff,NDVI,Train
12738,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019324.h18v04.061.2020318062911.48.tiff,NDVI,Val
12739,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017185.h18v04.061.2021276021325.7.tiff,NDVI,Val
12740,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018200.h18v04.061.2021337070517.286.tiff,D,Train
12741,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018245.h18v04.061.2021340101409.46.tiff,NDVI,Val
12742,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018270.h18v04.061.2021343164807.28.tiff,NDVI,Train
12743,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017168.h18v04.061.2021274110608.84.tiff,NDVI,Val
12744,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017224.h18v04.061.2021280022259.32.tiff,NDVI,Train
12745,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017159.h18v04.061.2021273141337.84.tiff,NDVI,Train
12746,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017216.h18v04.061.2021278142839.88.tiff,D,Val
12747,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019186.h18v04.061.2020302095041.218.tiff,NDVI,Val
12748,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017186.h18v04.061.2021276030852.50.tiff,NDVI,Val
12749,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018215.h18v04.061.2021339002637.58.tiff,D,Val
12750,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018110.h18v04.061.2021324064350.28.tiff,NDVI,Train
12751,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017020.h18v04.061.2021256231401.29.tiff,NDVI,Train
12752,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018208.h18v04.061.2021338185152.54.tiff,NDVI,Val
12753,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018178.h18v04.061.2021335040703.16.tiff,D,Train
12754,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018171.h18v04.061.2021334063951.195.tiff,NDVI,Train
12755,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019111.h18v04.061.2020292153654.153.tiff,NDVI,Train
12756,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018171.h18v04.061.2021334064354.106.tiff,D,Val
12757,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019195.h18v04.061.2020303140017.27.tiff,NDVI,Train
12758,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017176.h18v04.061.2021275152601.145.tiff,NDVI,Train
12759,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019102.h18v04.061.2020292064552.45.tiff,D,Val
12760,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018171.h18v04.061.2021334063951.138.tiff,NDVI,Train
12761,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019237.h18v04.061.2020306103030.82.tiff,NDVI,Train
12762,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017170.h18v04.061.2021274122342.193.tiff,D,Train
12763,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018245.h18v04.061.2021340101409.83.tiff,NDVI,Train
12764,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018181.h18v04.061.2021335061004.154.tiff,D,Train
12765,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018265.h18v04.061.2021341191325.15.tiff,NDVI,Val
12766,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018111.h18v04.061.2021324073958.257.tiff,D,Train
12767,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018215.h18v04.061.2021339002637.51.tiff,D,Train
12768,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018108.h18v04.061.2021324031521.135.tiff,D,Val
12769,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017145.h18v04.061.2021272225627.32.tiff,D,Train
12770,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017229.h18v04.061.2021280043420.12.tiff,D,Train
12771,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019234.h18v04.061.2020306035458.6.tiff,NDVI,Train
12772,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018189.h18v04.061.2021335134044.50.tiff,NDVI,Val
12773,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018199.h18v04.061.2021337063550.237.tiff,D,Train
12774,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019151.h18v04.061.2020296002100.70.tiff,D,Train
12775,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019178.h18v04.061.2020299004017.82.tiff,NDVI,Train
12776,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019181.h18v04.061.2020299031952.122.tiff,NDVI,Train
12777,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019205.h18v04.061.2020304015452.100.tiff,D,Train
12778,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018270.h18v04.061.2021343165200.68.tiff,D,Train
12779,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019260.h18v04.061.2020309063421.7.tiff,NDVI,Val
12780,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017089.h18v04.061.2021269142048.47.tiff,D,Train
12781,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019106.h18v04.061.2020292110122.248.tiff,NDVI,Train
12782,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018177.h18v04.061.2021335031006.5.tiff,D,Val
12783,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017241.h18v04.061.2021280201714.119.tiff,D,Train
12784,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017168.h18v04.061.2021274110608.26.tiff,NDVI,Train
12785,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017069.h18v04.061.2021267083808.10.tiff,D,Train
12786,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019206.h18v04.061.2020304024249.62.tiff,D,Train
12787,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019045.h18v04.061.2020287143345.28.tiff,D,Val
12788,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019180.h18v04.061.2020299030153.290.tiff,D,Train
12789,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017144.h18v04.061.2021272221123.9.tiff,NDVI,Train
12790,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017200.h18v04.061.2021277163718.338.tiff,D,Train
12791,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019234.h18v04.061.2020306035458.64.tiff,NDVI,Train
12792,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019110.h18v04.061.2020292144116.213.tiff,NDVI,Val
12793,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019167.h18v04.061.2020298135958.88.tiff,D,Val
12794,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019081.h18v04.061.2020290220818.86.tiff,D,Val
12795,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018208.h18v04.061.2021338185509.54.tiff,D,Val
12796,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017215.h18v04.061.2021278135859.330.tiff,D,Val
12797,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017148.h18v04.061.2021273022448.276.tiff,D,Val
12798,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017241.h18v04.061.2021280201224.77.tiff,NDVI,Train
12799,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018232.h18v04.061.2021339201715.10.tiff,NDVI,Val
12800,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017217.h18v04.061.2021278151559.318.tiff,D,Val
12801,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017194.h18v04.061.2021277115219.15.tiff,D,Train
12802,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017194.h18v04.061.2021277114909.200.tiff,NDVI,Train
12803,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017213.h18v04.061.2021278130640.324.tiff,D,Val
12804,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019135.h18v04.061.2020294020138.47.tiff,NDVI,Val
12805,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019177.h18v04.061.2020298233438.270.tiff,NDVI,Val
12806,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019195.h18v04.061.2020303141028.68.tiff,D,Train
12807,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018245.h18v04.061.2021340101724.29.tiff,D,Train
12808,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017198.h18v04.061.2021277153224.337.tiff,D,Val
12809,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019178.h18v04.061.2020299011833.219.tiff,D,Train
12810,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019235.h18v04.061.2020306054711.83.tiff,D,Val
12811,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019204.h18v04.061.2020304003517.40.tiff,D,Train
12812,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017169.h18v04.061.2021274115917.39.tiff,D,Train
12813,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017219.h18v04.061.2021278155624.337.tiff,NDVI,Val
12814,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017171.h18v04.061.2021274125538.123.tiff,NDVI,Train
12815,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018259.h18v04.061.2021341162536.64.tiff,NDVI,Val
12816,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018259.h18v04.061.2021341162850.51.tiff,D,Train
12817,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019256.h18v04.061.2020308201151.125.tiff,D,Val
12818,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019151.h18v04.061.2020296002100.54.tiff,D,Train
12819,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019234.h18v04.061.2020306040038.51.tiff,D,Val
12820,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017144.h18v04.061.2021272221614.11.tiff,D,Train
12821,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017281.h18v04.061.2021285184628.72.tiff,NDVI,Train
12822,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018231.h18v04.061.2021339195824.70.tiff,D,Train
12823,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019235.h18v04.061.2020306054219.11.tiff,NDVI,Train
12824,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019234.h18v04.061.2020306035458.48.tiff,NDVI,Val
12825,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017241.h18v04.061.2021280201224.100.tiff,NDVI,Val
12826,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019242.h18v04.061.2020306213128.78.tiff,D,Val
12827,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019178.h18v04.061.2020299011833.136.tiff,D,Train
12828,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018277.h18v04.061.2021341234055.164.tiff,D,Train
12829,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019180.h18v04.061.2020299025236.124.tiff,NDVI,Val
12830,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018111.h18v04.061.2021324073504.231.tiff,NDVI,Train
12831,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019205.h18v04.061.2020304015452.290.tiff,D,Train
12832,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018234.h18v04.061.2021339210614.288.tiff,NDVI,Val
12833,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019196.h18v04.061.2020303152908.31.tiff,D,Train
12834,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017188.h18v04.061.2021276052711.237.tiff,D,Train
12835,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017188.h18v04.061.2021276052402.126.tiff,NDVI,Train
12836,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018128.h18v04.061.2021329023452.59.tiff,NDVI,Val
12837,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018218.h18v04.061.2021339021345.80.tiff,D,Train
12838,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018190.h18v04.061.2021335165300.125.tiff,D,Val
12839,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017235.h18v04.061.2021280152424.238.tiff,NDVI,Val
12840,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019206.h18v04.061.2020304023219.60.tiff,NDVI,Val
12841,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019234.h18v04.061.2020306035458.42.tiff,NDVI,Train
12842,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018270.h18v04.061.2021343165200.47.tiff,D,Val
12843,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019196.h18v04.061.2020303152908.51.tiff,D,Val
12844,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017186.h18v04.061.2021276030852.67.tiff,NDVI,Train
12845,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019256.h18v04.061.2020308201151.142.tiff,D,Train
12846,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018353.h18v04.061.2021349102708.51.tiff,NDVI,Train
12847,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018174.h18v04.061.2021334093900.86.tiff,D,Train
12848,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017241.h18v04.061.2021280201714.195.tiff,D,Train
12849,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019182.h18v04.061.2020299040511.318.tiff,NDVI,Train
12850,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018228.h18v04.061.2021339181939.140.tiff,D,Train
12851,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018218.h18v04.061.2021339020828.81.tiff,NDVI,Val
12852,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019180.h18v04.061.2020299030153.143.tiff,D,Train
12853,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017149.h18v04.061.2021273034321.269.tiff,D,Train
12854,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019153.h18v04.061.2020297222500.173.tiff,NDVI,Val
12855,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019255.h18v04.061.2020308173951.64.tiff,NDVI,Val
12856,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018286.h18v04.061.2021343151132.103.tiff,NDVI,Train
12857,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018128.h18v04.061.2021329024226.96.tiff,D,Val
12858,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019183.h18v04.061.2020299051738.145.tiff,NDVI,Val
12859,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017187.h18v04.061.2021276041944.164.tiff,D,Val
12860,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018173.h18v04.061.2021334083902.47.tiff,NDVI,Train
12861,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018291.h18v04.061.2021343203438.121.tiff,NDVI,Val
12862,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017146.h18v04.061.2021273001227.49.tiff,NDVI,Val
12863,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018126.h18v04.061.2021328055628.192.tiff,D,Train
12864,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019158.h18v04.061.2020298043816.251.tiff,D,Train
12865,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019223.h18v04.061.2020304151101.318.tiff,D,Train
12866,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017159.h18v04.061.2021273141631.121.tiff,D,Val
12867,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017290.h18v04.061.2021286103644.83.tiff,D,Val
12868,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018217.h18v04.061.2021339013810.17.tiff,D,Train
12869,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019237.h18v04.061.2020306103030.50.tiff,NDVI,Train
12870,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017185.h18v04.061.2021276021325.50.tiff,NDVI,Val
12871,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019247.h18v04.061.2020307122715.100.tiff,D,Train
12872,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018219.h18v04.061.2021339023055.83.tiff,NDVI,Train
12873,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017170.h18v04.061.2021274122039.86.tiff,NDVI,Train
12874,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019205.h18v04.061.2020304015452.318.tiff,D,Train
12875,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019153.h18v04.061.2020297223601.64.tiff,D,Train
12876,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018270.h18v04.061.2021343165200.16.tiff,D,Train
12877,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018179.h18v04.061.2021335045902.46.tiff,D,Val
